-9.1, 166.4
75.4, -135.3
-9.1, 166.4
90.3, 181.5
-9.1, 166.4
-9.1, 166.4
90.3, 181.5
-9.1, 166.4
-9.1, 166.4
-9.1, 166.4
-278.5, -25.5
-9.1, 166.4
155.0, -232.7
85.7, -94.0
-2.0, 67.7
-9.1, 166.4
-82.4, 74.1
-9.1, 166.4
-82.4, 74.1
-20.8, 46.2
246.9, -1.0
109.7, -117.9
-9.1, 166.4
-9.1, 166.4
-9.1, 166.4
-9.1, 166.4
-691.1, 498.1
-278.5, -25.5
-691.1, 498.1
-278.5, -25.5
-174.6, -573.0
-174.6, -573.0
-9.1, 166.4
-9.1, 166.4
-9.1, 166.4
-278.5, -25.5
